txn_id,sender_id,sender_name,sender_account,receiver_id,receiver_name,receiver_account,amount_inr,timestamp,day,txn_type,ground_truth_flag
KK-TXN-00170,KK00023,Prakash Deshmukh,BKID000700000161,KK00022,Dnyaneshwar Salvi,BKID000700000154,201000,2025-01-29 11:15:12,29,UPI,none
KK-TXN-00171,KK00043,Vinod Mehta,HDFC000700000301,KK00060,Mangesh Tandel,HDFC000700000420,205500,2025-01-30 12:37:21,30,UPI,none
KK-TXN-00172,KK00043,Vinod Mehta,HDFC000700000301,KK00129,Ravindra Sanghvi,SBIN000700000903,336000,2025-01-30 16:57:16,30,NEFT,none
KK-TXN-00173,KK00100,Suhas Mehta,HDFC000700000700,KK00179,Dattatray Zaveri,HDFC000700001253,319000,2025-01-30 15:20:13,30,NEFT,none
KK-TXN-00174,KK00034,Rakesh Doshi,BKID000700000238,KK00023,Prakash Deshmukh,BKID000700000161,257000,2025-01-30 13:29:06,30,Hawala,none
KK-TXN-00175,KK00094,Iqbal Patil,MAHB000700000658,KK00082,Kishor Gaikwad,MAHB000700000574,194000,2025-01-30 20:33:57,30,NEFT,none
KK-TXN-00176,KK00060,Mangesh Tandel,HDFC000700000420,KK00151,Deepak Mehta,HDFC000700001057,449000,2025-01-30 15:31:53,30,UPI,none
KK-TXN-00177,KK00084,Vinod Deshmukh,MAHB000700000588,KK00119,Prakash Doshi,MAHB000700000833,466500,2025-01-31 18:01:06,31,IMPS,none
KK-TXN-00178,KK00078,Shirish Salvi,MAHB000700000546,KK00077,Anil Thakur,MAHB000700000539,144500,2025-01-31 17:51:22,31,Cash,none
KK-TXN-00179,KK00081,Deepak Kadam,MAHB000700000567,KK00089,Ganesh Naik,MAHB000700000623,442500,2025-01-31 18:24:45,31,UPI,none
KK-TXN-00180,KK00008,Vilas Tandel,BKID000700000056,KK00034,Rakesh Doshi,BKID000700000238,203500,2025-01-31 13:31:35,31,IMPS,none
KK-TXN-00181,KK00057,Balkrishna Parekh,SBIN000700000399,KK00053,Pravin Bhatkar,HDFC000700000371,173000,2025-01-31 18:23:20,31,Cash,none
KK-TXN-00182,KK00109,Yogesh Gaikwad,SBIN000700000763,KK00204,Vilas Desai,HDFC000700001428,113500,2025-01-31 10:04:01,31,Cash,none
KK-TXN-00183,KK00048,Sameer Doshi,SBIN000700000336,KK00184,Iqbal Jadhav,SBIN000700001288,299500,2025-01-31 14:40:05,31,Cash,none
KK-TXN-00184,KK00069,Imtiaz Kadam,MAHB000700000483,KK00072,Yogesh Momin,MAHB000700000504,363000,2025-02-01 10:09:12,32,Cash,none
KK-TXN-00185,KK00061,Sameer Soni,SBIN000700000427,KK00047,Santosh Thakur,HDFC000700000329,447500,2025-02-01 11:05:42,32,UPI,none
KK-TXN-00186,KK00014,Anil Tandel,UTIB000700000098,KK00033,Shirish Chavan,BKID000700000231,200000,2025-02-01 13:11:16,32,Cash,none
KK-TXN-00187,KK00001,Nilesh Khatib,BKID000700000007,KK00047,Santosh Thakur,HDFC000700000329,266000,2025-02-01 13:33:44,32,RTGS,incident_a_to_b
KK-TXN-00188,KK00157,Mahesh Bhatkar,MAHB000700001099,KK00130,Nitin Doshi,MAHB000700000910,444000,2025-02-02 09:31:29,33,Cash,none
KK-TXN-00189,KK00048,Sameer Doshi,SBIN000700000336,KK00045,Kishor Sanghvi,HDFC000700000315,455000,2025-02-02 17:39:33,33,IMPS,none
KK-TXN-00190,KK00049,Santosh Zaveri,HDFC000700000343,KK00043,Vinod Mehta,HDFC000700000301,447500,2025-02-02 19:00:37,33,IMPS,none
KK-TXN-00191,KK00084,Vinod Deshmukh,MAHB000700000588,KK00069,Imtiaz Kadam,MAHB000700000483,425500,2025-02-02 18:46:42,33,Cash,none
KK-TXN-00192,KK00013,Kishor Koli,UTIB000700000091,KK00135,Deepak Sanghvi,BKID000700000945,116000,2025-02-02 17:57:57,33,UPI,none
KK-TXN-00193,KK00040,Rajan Ansari,SBIN000700000280,KK00129,Ravindra Sanghvi,SBIN000700000903,265000,2025-02-03 16:58:28,34,UPI,none
KK-TXN-00194,KK00409,Ravindra Momin,MAHB000700002863,KK00287,Jitendra Bhatkar,HDFC000700002009,193000,2025-02-03 14:58:15,34,IMPS,none
KK-TXN-00195,KK00056,Mahesh Bhandari,HDFC000700000392,KK00107,Yogesh Bhosale,SBIN000700000749,477500,2025-02-03 11:45:15,34,UPI,none
KK-TXN-00196,KK00020,Vilas Sawant,UTIB000700000140,KK00116,Yogesh Rane,BKID000700000812,140000,2025-02-03 09:22:14,34,IMPS,none
KK-TXN-00197,KK00004,Kishor Pawar,BKID000700000028,KK00012,Bhavesh Parekh,BKID000700000084,183000,2025-02-03 17:29:09,34,Cash,none
KK-TXN-00198,KK00002,Iqbal Naik,BKID000700000014,KK00001,Nilesh Khatib,BKID000700000007,17500,2025-02-03 11:09:02,34,UPI,none
KK-TXN-00199,KK00065,Dnyaneshwar Bhandari,HDFC000700000455,KK00055,Vilas Shinde,SBIN000700000385,38500,2025-02-03 09:25:48,34,Cash,structuring
KK-TXN-00200,KK00050,Shirish Patil,SBIN000700000350,KK00055,Vilas Shinde,SBIN000700000385,40500,2025-02-03 18:15:24,34,Cash,structuring
KK-TXN-00201,KK00091,Ashok More,MAHB000700000637,KK00071,Arif Salvi,MAHB000700000497,430500,2025-02-04 16:29:40,35,NEFT,none
KK-TXN-00202,KK00073,Mangesh Naik,MAHB000700000511,KK00085,Prakash Shaikh,MAHB000700000595,386000,2025-02-04 16:41:02,35,Bank Transfer,none
KK-TXN-00203,KK00075,Rafiq Pawar,MAHB000700000525,KK00074,Prakash Bhosale,MAHB000700000518,132000,2025-02-04 13:08:44,35,Cash,none
KK-TXN-00204,KK00065,Dnyaneshwar Bhandari,HDFC000700000455,KK00062,Paresh Parekh,HDFC000700000434,343000,2025-02-04 14:21:50,35,Bank Transfer,none
KK-TXN-00205,KK00044,Ashok Sayyed,SBIN000700000308,KK00039,Ravindra Bhosale,SBIN000700000273,243500,2025-02-04 17:55:04,35,Bank Transfer,none
KK-TXN-00206,KK00001,Nilesh Khatib,BKID000700000007,KK00053,Pravin Bhatkar,HDFC000700000371,247000,2025-02-04 11:34:50,35,RTGS,incident_a_to_b
KK-TXN-00207,KK00050,Shirish Patil,SBIN000700000350,KK00055,Vilas Shinde,SBIN000700000385,43500,2025-02-04 10:39:45,35,Cash,structuring
KK-TXN-00208,KK00066,Hanif Chavan,SBIN000700000462,KK00055,Vilas Shinde,SBIN000700000385,48000,2025-02-04 16:44:52,35,Cash,structuring
KK-TXN-00209,KK00093,Rajan Sanghvi,MAHB000700000651,KK00073,Mangesh Naik,MAHB000700000511,76000,2025-02-05 15:45:31,36,Hawala,none
KK-TXN-00210,KK00001,Nilesh Khatib,BKID000700000007,KK00154,Hanif Thakur,BKID000700001078,398500,2025-02-05 18:57:26,36,UPI,none
KK-TXN-00211,KK00033,Shirish Chavan,BKID000700000231,KK00023,Prakash Deshmukh,BKID000700000161,411500,2025-02-05 15:58:06,36,UPI,none
KK-TXN-00212,KK00089,Ganesh Naik,MAHB000700000623,KK00077,Anil Thakur,MAHB000700000539,280000,2025-02-05 12:27:03,36,NEFT,none
KK-TXN-00213,KK00012,Bhavesh Parekh,BKID000700000084,KK00023,Prakash Deshmukh,BKID000700000161,408500,2025-02-05 19:08:13,36,Cash,none
KK-TXN-00214,KK00020,Vilas Sawant,UTIB000700000140,KK00010,Hitesh Desai,BKID000700000070,249000,2025-02-05 20:36:36,36,Bank Transfer,none
KK-TXN-00215,KK00006,Salim Parab,BKID000700000042,KK00170,Kishor Thakur,BKID000700001190,363500,2025-02-05 10:14:40,36,Hawala,none
KK-TXN-00216,KK00057,Balkrishna Parekh,SBIN000700000399,KK00055,Vilas Shinde,SBIN000700000385,187000,2025-02-05 13:23:00,36,Hawala,none
KK-TXN-00217,KK00048,Sameer Doshi,SBIN000700000336,KK00055,Vilas Shinde,SBIN000700000385,43500,2025-02-05 12:01:10,36,Cash,structuring
KK-TXN-00218,KK00089,Ganesh Naik,MAHB000700000623,KK00073,Mangesh Naik,MAHB000700000511,473500,2025-02-06 10:16:02,37,UPI,none
KK-TXN-00219,KK00154,Hanif Thakur,BKID000700001078,KK00171,Dnyaneshwar Dalvi,BKID000700001197,224500,2025-02-06 16:53:28,37,UPI,none
KK-TXN-00220,KK00036,Fayyaz Kadam,UTIB000700000252,KK00002,Iqbal Naik,BKID000700000014,302500,2025-02-06 12:44:11,37,IMPS,none
KK-TXN-00221,KK00165,Prakash Zaveri,BKID000700001155,KK00201,Javed Shah,BKID000700001407,179000,2025-02-06 20:33:03,37,Bank Transfer,none
KK-TXN-00222,KK00037,Ganesh Deshmukh,HDFC000700000259,KK00128,Mahesh Bhosale,SBIN000700000896,95500,2025-02-06 17:20:19,37,Cash,none
KK-TXN-00223,KK00008,Vilas Tandel,BKID000700000056,KK00010,Hitesh Desai,BKID000700000070,108500,2025-02-06 15:11:04,37,Bank Transfer,none
KK-TXN-00224,KK00091,Ashok More,MAHB000700000637,KK00074,Prakash Bhosale,MAHB000700000518,271500,2025-02-06 11:37:30,37,NEFT,none
KK-TXN-00225,KK00001,Nilesh Khatib,BKID000700000007,KK00052,Rakesh Zaveri,HDFC000700000364,359000,2025-02-06 19:44:42,37,RTGS,incident_a_to_b
KK-TXN-00226,KK00050,Shirish Patil,SBIN000700000350,KK00055,Vilas Shinde,SBIN000700000385,39000,2025-02-06 09:00:34,37,Cash,structuring
KK-TXN-00227,KK00082,Kishor Gaikwad,MAHB000700000574,KK00084,Vinod Deshmukh,MAHB000700000588,437000,2025-02-07 09:48:08,38,Cash,none
KK-TXN-00228,KK00076,Jitendra Shaikh,MAHB000700000532,KK00090,Arif Mhatre,MAHB000700000630,228500,2025-02-07 20:19:41,38,Hawala,none
KK-TXN-00229,KK00044,Ashok Sayyed,SBIN000700000308,KK00172,Nilesh Kadam,SBIN000700001204,27000,2025-02-07 09:40:27,38,Bank Transfer,none
KK-TXN-00230,KK00013,Kishor Koli,UTIB000700000091,KK00033,Shirish Chavan,BKID000700000231,297500,2025-02-07 19:00:01,38,IMPS,none
KK-TXN-00231,KK00079,Rafiq Soni,MAHB000700000553,KK00082,Kishor Gaikwad,MAHB000700000574,95500,2025-02-07 18:16:25,38,NEFT,none
KK-TXN-00232,KK00062,Paresh Parekh,HDFC000700000434,KK00042,Shabbir Jadhav,HDFC000700000294,79000,2025-02-07 09:43:34,38,UPI,none
KK-TXN-00233,KK00052,Rakesh Zaveri,HDFC000700000364,KK00038,Iqbal Mehta,HDFC000700000266,349000,2025-02-07 12:11:38,38,IMPS,none
KK-TXN-00234,KK00058,Dattatray Patil,SBIN000700000406,KK00215,Pravin Sayyed,SBIN000700001505,36500,2025-02-07 18:02:02,38,Cash,none
KK-TXN-00235,KK00084,Vinod Deshmukh,MAHB000700000588,KK00071,Arif Salvi,MAHB000700000497,308000,2025-02-07 10:06:29,38,UPI,none
KK-TXN-00236,KK00065,Dnyaneshwar Bhandari,HDFC000700000455,KK00055,Vilas Shinde,SBIN000700000385,45000,2025-02-07 10:49:43,38,Cash,structuring
KK-TXN-00237,KK00040,Rajan Ansari,SBIN000700000280,KK00199,Sunil Deshmukh,SBIN000700001393,360500,2025-02-08 20:48:38,39,Cash,none
KK-TXN-00238,KK00029,Pravin Koli,UTIB000700000203,KK00019,Arif Gaikwad,UTIB000700000133,7500,2025-02-08 14:38:08,39,IMPS,none
KK-TXN-00239,KK00091,Ashok More,MAHB000700000637,KK00089,Ganesh Naik,MAHB000700000623,154500,2025-02-08 19:53:36,39,NEFT,none
KK-TXN-00240,KK00079,Rafiq Soni,MAHB000700000553,KK00089,Ganesh Naik,MAHB000700000623,246500,2025-02-08 18:46:20,39,UPI,none
KK-TXN-00241,KK00044,Ashok Sayyed,SBIN000700000308,KK00049,Santosh Zaveri,HDFC000700000343,218000,2025-02-08 09:27:36,39,Hawala,none
KK-TXN-00242,KK00047,Santosh Thakur,HDFC000700000329,KK00215,Pravin Sayyed,SBIN000700001505,205500,2025-02-08 14:57:47,39,Hawala,none
KK-TXN-00243,KK00053,Pravin Bhatkar,HDFC000700000371,KK00062,Paresh Parekh,HDFC000700000434,212500,2025-02-08 15:52:49,39,NEFT,none
KK-TXN-00244,KK00052,Rakesh Zaveri,HDFC000700000364,KK00055,Vilas Shinde,SBIN000700000385,45500,2025-02-08 09:53:55,39,Cash,structuring
KK-TXN-00245,KK00114,Dnyaneshwar Bhatkar,BKID000700000798,KK00135,Deepak Sanghvi,BKID000700000945,411500,2025-02-09 18:00:20,40,IMPS,none
KK-TXN-00246,KK00075,Rafiq Pawar,MAHB000700000525,KK00180,Iqbal Parab,MAHB000700001260,409000,2025-02-09 20:54:43,40,IMPS,none
KK-TXN-00247,KK00014,Anil Tandel,UTIB000700000098,KK00010,Hitesh Desai,BKID000700000070,248500,2025-02-09 09:42:20,40,Cash,none
KK-TXN-00248,KK00041,Dnyaneshwar Parab,HDFC000700000287,KK00042,Shabbir Jadhav,HDFC000700000294,61000,2025-02-09 14:55:10,40,Hawala,none
KK-TXN-00249,KK00062,Paresh Parekh,HDFC000700000434,KK00061,Sameer Soni,SBIN000700000427,79500,2025-02-09 09:42:02,40,Bank Transfer,none
KK-TXN-00250,KK00001,Nilesh Khatib,BKID000700000007,KK00049,Santosh Zaveri,HDFC000700000343,320000,2025-02-09 18:32:38,40,RTGS,incident_a_to_b
KK-TXN-00251,KK00052,Rakesh Zaveri,HDFC000700000364,KK00055,Vilas Shinde,SBIN000700000385,46500,2025-02-09 14:21:02,40,Cash,structuring
KK-TXN-00252,KK00006,Salim Parab,BKID000700000042,KK00016,Anil Tandel,BKID000700000112,285500,2025-02-10 18:34:07,41,Bank Transfer,none
KK-TXN-00253,KK00108,Hitesh Bhandari,MAHB000700000756,KK00105,Pravin Desai,MAHB000700000735,313500,2025-02-10 10:56:27,41,IMPS,none
KK-TXN-00254,KK00070,Hanif Kadam,MAHB000700000490,KK00093,Rajan Sanghvi,MAHB000700000651,475500,2025-02-10 15:23:19,41,IMPS,none
KK-TXN-00255,KK00055,Vilas Shinde,SBIN000700000385,KK00057,Balkrishna Parekh,SBIN000700000399,206500,2025-02-10 16:14:59,41,Cash,none
KK-TXN-00256,KK00168,Rajan Gaikwad,SBIN000700001176,KK00145,Vilas Ansari,SBIN000700001015,9000,2025-02-10 16:42:34,41,IMPS,none
KK-TXN-00257,KK00001,Nilesh Khatib,BKID000700000007,KK00048,Sameer Doshi,SBIN000700000336,438000,2025-02-10 14:31:17,41,RTGS,incident_a_to_b
KK-TXN-00258,KK00063,Sameer Koli,SBIN000700000441,KK00055,Vilas Shinde,SBIN000700000385,38500,2025-02-10 16:03:24,41,Cash,structuring
KK-TXN-00259,KK00052,Rakesh Zaveri,HDFC000700000364,KK00062,Paresh Parekh,HDFC000700000434,128500,2025-02-11 15:50:04,42,NEFT,none
KK-TXN-00260,KK00100,Suhas Mehta,HDFC000700000700,KK00179,Dattatray Zaveri,HDFC000700001253,293500,2025-02-11 18:13:57,42,UPI,none
KK-TXN-00261,KK00087,Rafiq Deshmukh,MAHB000700000609,KK00076,Jitendra Shaikh,MAHB000700000532,27500,2025-02-11 12:10:36,42,Bank Transfer,none
KK-TXN-00262,KK00033,Shirish Chavan,BKID000700000231,KK00021,Santosh Bhandari,BKID000700000147,450500,2025-02-11 13:09:13,42,Bank Transfer,none
KK-TXN-00263,KK00004,Kishor Pawar,BKID000700000028,KK00025,Deepak Zaveri,BKID000700000175,426500,2025-02-11 13:44:43,42,NEFT,none
KK-TXN-00264,KK00007,Santosh Sanghvi,BKID000700000049,KK00011,Yogesh Kadam,BKID000700000077,451000,2025-02-11 17:58:29,42,UPI,none
KK-TXN-00265,KK00066,Hanif Chavan,SBIN000700000462,KK00055,Vilas Shinde,SBIN000700000385,44500,2025-02-11 16:18:22,42,Cash,structuring
KK-TXN-00266,KK00054,Kishor Sawant,HDFC000700000378,KK00151,Deepak Mehta,HDFC000700001057,374500,2025-02-12 15:31:59,43,NEFT,none
KK-TXN-00267,KK00146,Rajan Zaveri,MAHB000700001022,KK00132,Vilas Kulkarni,MAHB000700000924,378000,2025-02-12 12:23:33,43,NEFT,none
KK-TXN-00268,KK00058,Dattatray Patil,SBIN000700000406,KK00051,Pravin Kadam,SBIN000700000357,94500,2025-02-12 18:02:05,43,Bank Transfer,none
KK-TXN-00269,KK00086,Arif Bhosale,MAHB000700000602,KK00087,Rafiq Deshmukh,MAHB000700000609,210500,2025-02-12 13:06:29,43,IMPS,none
KK-TXN-00270,KK00058,Dattatray Patil,SBIN000700000406,KK00064,Anil Khatib,SBIN000700000448,113500,2025-02-12 15:06:15,43,Bank Transfer,none
KK-TXN-00271,KK00047,Santosh Thakur,HDFC000700000329,KK00052,Rakesh Zaveri,HDFC000700000364,41500,2025-02-12 13:48:16,43,NEFT,none
KK-TXN-00272,KK00082,Kishor Gaikwad,MAHB000700000574,KK00071,Arif Salvi,MAHB000700000497,236000,2025-02-12 14:01:59,43,NEFT,none
KK-TXN-00273,KK00035,Balkrishna Shaikh,UTIB000700000245,KK00001,Nilesh Khatib,BKID000700000007,27000,2025-02-12 18:50:58,43,Bank Transfer,none
KK-TXN-00274,KK00001,Nilesh Khatib,BKID000700000007,KK00051,Pravin Kadam,SBIN000700000357,393000,2025-02-12 19:43:50,43,RTGS,incident_a_to_b
KK-TXN-00275,KK00050,Shirish Patil,SBIN000700000350,KK00055,Vilas Shinde,SBIN000700000385,44500,2025-02-12 15:55:22,43,Cash,structuring
KK-TXN-00276,KK00062,Paresh Parekh,HDFC000700000434,KK00156,Shabbir Naik,HDFC000700001092,350500,2025-02-13 16:53:01,44,NEFT,none
KK-TXN-00277,KK00044,Ashok Sayyed,SBIN000700000308,KK00056,Mahesh Bhandari,HDFC000700000392,38000,2025-02-13 16:40:34,44,Cash,none
KK-TXN-00278,KK00035,Balkrishna Shaikh,UTIB000700000245,KK00010,Hitesh Desai,BKID000700000070,227000,2025-02-13 14:10:09,44,UPI,none
KK-TXN-00279,KK00054,Kishor Sawant,HDFC000700000378,KK00065,Dnyaneshwar Bhandari,HDFC000700000455,242500,2025-02-13 18:41:20,44,IMPS,none
KK-TXN-00280,KK00057,Balkrishna Parekh,SBIN000700000399,KK00055,Vilas Shinde,SBIN000700000385,278500,2025-02-13 10:08:24,44,UPI,none
KK-TXN-00281,KK00001,Nilesh Khatib,BKID000700000007,KK00050,Shirish Patil,SBIN000700000350,423000,2025-02-13 17:00:33,44,RTGS,incident_a_to_b
KK-TXN-00282,KK00061,Sameer Soni,SBIN000700000427,KK00055,Vilas Shinde,SBIN000700000385,45500,2025-02-13 15:32:38,44,Cash,structuring
KK-TXN-00283,KK00400,Nitin Jadhav,MAHB000700002800,KK00246,Anil Dalvi,MAHB000700001722,462500,2025-02-14 10:18:57,45,Hawala,none
KK-TXN-00284,KK00134,Vilas Mehta,BKID000700000938,KK00154,Hanif Thakur,BKID000700001078,133000,2025-02-14 13:42:09,45,UPI,none
KK-TXN-00285,KK00065,Dnyaneshwar Bhandari,HDFC000700000455,KK00042,Shabbir Jadhav,HDFC000700000294,201500,2025-02-14 20:25:43,45,Cash,none
KK-TXN-00286,KK00081,Deepak Kadam,MAHB000700000567,KK00070,Hanif Kadam,MAHB000700000490,185000,2025-02-14 19:21:53,45,NEFT,none
KK-TXN-00287,KK00025,Deepak Zaveri,BKID000700000175,KK00015,Balkrishna Shinde,UTIB000700000105,276000,2025-02-14 13:29:31,45,NEFT,none
KK-TXN-00288,KK00039,Ravindra Bhosale,SBIN000700000273,KK00145,Vilas Ansari,SBIN000700001015,406000,2025-02-14 10:39:08,45,Cash,none
KK-TXN-00289,KK00016,Anil Tandel,BKID000700000112,KK00025,Deepak Zaveri,BKID000700000175,435500,2025-02-14 18:52:10,45,IMPS,none
KK-TXN-00290,KK00062,Paresh Parekh,HDFC000700000434,KK00055,Vilas Shinde,SBIN000700000385,39000,2025-02-14 17:04:04,45,Cash,structuring
KK-TXN-00291,KK00009,Dattatray Soni,BKID000700000063,KK00188,Bhavesh Bhandari,BKID000700001316,293500,2025-02-15 15:38:45,46,Bank Transfer,none
KK-TXN-00292,KK00052,Rakesh Zaveri,HDFC000700000364,KK00045,Kishor Sanghvi,HDFC000700000315,392500,2025-02-15 11:55:13,46,Cash,none
KK-TXN-00293,KK00129,Ravindra Sanghvi,SBIN000700000903,KK00194,Nilesh Bhandari,SBIN000700001358,262000,2025-02-15 14:53:57,46,NEFT,none
KK-TXN-00294,KK00087,Rafiq Deshmukh,MAHB000700000609,KK00089,Ganesh Naik,MAHB000700000623,56500,2025-02-15 09:07:29,46,Cash,none
KK-TXN-00295,KK00027,Hanif Shinde,BKID000700000189,KK00024,Nilesh Parekh,BKID000700000168,39500,2025-02-15 20:09:15,46,UPI,none
KK-TXN-00296,KK00059,Salim More,HDFC000700000413,KK00054,Kishor Sawant,HDFC000700000378,400000,2025-02-15 10:21:13,46,Hawala,none
KK-TXN-00297,KK00016,Anil Tandel,BKID000700000112,KK00152,Sachin Zaveri,BKID000700001064,369500,2025-02-15 15:33:15,46,IMPS,none
KK-TXN-00298,KK00021,Santosh Bhandari,BKID000700000147,KK00018,Suhas Sanghvi,BKID000700000126,20500,2025-02-15 19:44:33,46,Hawala,none
KK-TXN-00299,KK00055,Vilas Shinde,SBIN000700000385,KK00037,Ganesh Deshmukh,HDFC000700000259,336000,2025-02-15 13:33:57,46,Bank Transfer,consolidation
KK-TXN-00300,KK00129,Ravindra Sanghvi,SBIN000700000903,KK00145,Vilas Ansari,SBIN000700001015,265500,2025-02-16 20:45:24,47,NEFT,none
KK-TXN-00301,KK00093,Rajan Sanghvi,MAHB000700000651,KK00081,Deepak Kadam,MAHB000700000567,344000,2025-02-16 17:59:38,47,IMPS,none
KK-TXN-00302,KK00084,Vinod Deshmukh,MAHB000700000588,KK00078,Shirish Salvi,MAHB000700000546,262500,2025-02-16 18:08:58,47,Cash,none
KK-TXN-00303,KK00055,Vilas Shinde,SBIN000700000385,KK00037,Ganesh Deshmukh,HDFC000700000259,339000,2025-02-16 15:35:12,47,Bank Transfer,consolidation
KK-TXN-00304,KK00003,Deepak Pawar,BKID000700000021,KK00029,Pravin Koli,UTIB000700000203,432500,2025-02-17 12:17:02,48,UPI,none
KK-TXN-00305,KK00090,Arif Mhatre,MAHB000700000630,KK00144,Anil Shinde,MAHB000700001008,160000,2025-02-17 12:43:32,48,Hawala,none
KK-TXN-00306,KK00006,Salim Parab,BKID000700000042,KK00001,Nilesh Khatib,BKID000700000007,139500,2025-02-17 11:50:53,48,NEFT,none
KK-TXN-00307,KK00089,Ganesh Naik,MAHB000700000623,KK00077,Anil Thakur,MAHB000700000539,208000,2025-02-17 15:16:07,48,Bank Transfer,none
KK-TXN-00308,KK00068,Prakash Koli,MAHB000700000476,KK00084,Vinod Deshmukh,MAHB000700000588,433000,2025-02-17 20:00:35,48,Bank Transfer,none
KK-TXN-00309,KK00078,Shirish Salvi,MAHB000700000546,KK00082,Kishor Gaikwad,MAHB000700000574,62000,2025-02-17 15:23:01,48,UPI,none
KK-TXN-00310,KK00047,Santosh Thakur,HDFC000700000329,KK00202,Rajan Bhosale,SBIN000700001414,454500,2025-02-17 19:18:32,48,IMPS,none
KK-TXN-00311,KK00057,Balkrishna Parekh,SBIN000700000399,KK00038,Iqbal Mehta,HDFC000700000266,174500,2025-02-17 10:17:00,48,UPI,none
KK-TXN-00312,KK00110,Kishor Shah,SBIN000700000770,KK00129,Ravindra Sanghvi,SBIN000700000903,385500,2025-02-17 09:11:11,48,UPI,none
KK-TXN-00313,KK00065,Dnyaneshwar Bhandari,HDFC000700000455,KK00129,Ravindra Sanghvi,SBIN000700000903,223000,2025-02-17 10:50:27,48,NEFT,none
KK-TXN-00314,KK00090,Arif Mhatre,MAHB000700000630,KK00071,Arif Salvi,MAHB000700000497,461500,2025-02-18 18:04:33,49,IMPS,none
KK-TXN-00315,KK00034,Rakesh Doshi,BKID000700000238,KK00031,Anil Chavan,BKID000700000217,48000,2025-02-18 18:50:33,49,IMPS,none
KK-TXN-00316,KK00028,Sameer Kulkarni,UTIB000700000196,KK00141,Kishor Doshi,BKID000700000987,138500,2025-02-18 09:39:29,49,UPI,none
KK-TXN-00317,KK00088,Rajan Sawant,MAHB000700000616,KK00070,Hanif Kadam,MAHB000700000490,441000,2025-02-19 11:38:33,50,UPI,none
KK-TXN-00318,KK00079,Rafiq Soni,MAHB000700000553,KK00081,Deepak Kadam,MAHB000700000567,425500,2025-02-19 20:11:27,50,IMPS,none
KK-TXN-00319,KK00016,Anil Tandel,BKID000700000112,KK00028,Sameer Kulkarni,UTIB000700000196,438000,2025-02-19 09:55:29,50,Bank Transfer,none
KK-TXN-00320,KK00328,Rafiq Kulkarni,MAHB000700002296,KK00313,Mangesh Jadhav,MAHB000700002191,346000,2025-02-19 18:01:38,50,NEFT,none
KK-TXN-00321,KK00075,Rafiq Pawar,MAHB000700000525,KK00072,Yogesh Momin,MAHB000700000504,169500,2025-02-19 09:18:53,50,Bank Transfer,none
KK-TXN-00322,KK00028,Sameer Kulkarni,UTIB000700000196,KK00035,Balkrishna Shaikh,UTIB000700000245,463500,2025-02-19 20:19:54,50,Hawala,none
KK-TXN-00323,KK00068,Prakash Koli,MAHB000700000476,KK00073,Mangesh Naik,MAHB000700000511,437000,2025-02-20 13:46:44,51,UPI,none
KK-TXN-00324,KK00347,Hitesh Gaikwad,MAHB000700002429,KK00341,Paresh Kothari,HDFC000700002387,66000,2025-02-20 17:04:24,51,Bank Transfer,none
KK-TXN-00325,KK00063,Sameer Koli,SBIN000700000441,KK00107,Yogesh Bhosale,SBIN000700000749,103500,2025-02-20 19:35:24,51,Bank Transfer,none
KK-TXN-00326,KK00010,Hitesh Desai,BKID000700000070,KK00023,Prakash Deshmukh,BKID000700000161,283000,2025-02-20 18:24:12,51,NEFT,none
KK-TXN-00327,KK00116,Yogesh Rane,BKID000700000812,KK00196,Nitin Sayyed,BKID000700001372,418500,2025-02-20 13:22:07,51,UPI,none
KK-TXN-00328,KK00062,Paresh Parekh,HDFC000700000434,KK00179,Dattatray Zaveri,HDFC000700001253,439500,2025-02-20 13:34:41,51,IMPS,none
KK-TXN-00329,KK00005,Kishor Ansari,UTIB000700000035,KK00017,Anil Tandel,BKID000700000119,212000,2025-02-20 16:15:22,51,Hawala,none
KK-TXN-00330,KK00022,Dnyaneshwar Salvi,BKID000700000154,KK00012,Bhavesh Parekh,BKID000700000084,102500,2025-02-20 12:41:54,51,UPI,none
KK-TXN-00331,KK00037,Ganesh Deshmukh,HDFC000700000259,KK00070,Hanif Kadam,MAHB000700000490,82500,2025-02-20 09:45:35,51,IMPS,incident_b_to_c
KK-TXN-00332,KK00037,Ganesh Deshmukh,HDFC000700000259,KK00071,Arif Salvi,MAHB000700000497,89500,2025-02-20 20:00:05,51,IMPS,incident_b_to_c
KK-TXN-00333,KK00037,Ganesh Deshmukh,HDFC000700000259,KK00072,Yogesh Momin,MAHB000700000504,90000,2025-02-20 18:56:46,51,IMPS,incident_b_to_c
KK-TXN-00334,KK00046,Shabbir Shaikh,SBIN000700000322,KK00109,Yogesh Gaikwad,SBIN000700000763,10500,2025-02-21 20:56:53,52,Bank Transfer,none
KK-TXN-00335,KK00169,Sunil Parab,SBIN000700001183,KK00208,Rafiq Momin,HDFC000700001456,288500,2025-02-21 13:39:48,52,Cash,none
KK-TXN-00336,KK00050,Shirish Patil,SBIN000700000350,KK00065,Dnyaneshwar Bhandari,HDFC000700000455,198000,2025-02-21 15:47:16,52,IMPS,none
KK-TXN-00337,KK00071,Arif Salvi,MAHB000700000497,KK00094,Iqbal Patil,MAHB000700000658,18500,2025-02-21 20:17:25,52,Bank Transfer,none
