call_id,caller_id,caller_name,caller_phone,callee_id,callee_name,callee_phone,timestamp,day,call_type,duration_sec,cell_tower_location
KK-CDR-000983,KK00080,Rajan Desai,9820000080,KK00093,Rajan Sanghvi,9820000093,2025-02-08 09:39:16,39,voice,143,"Wagle Estate Cell Site A, Thane"
KK-CDR-000984,KK00018,Suhas Sanghvi,9167000018,KK00002,Iqbal Naik,9860000002,2025-02-08 16:00:04,39,voice,167,"Guhagar Cell Site B, Ratnagiri"
KK-CDR-000985,KK00023,Prakash Deshmukh,8655000023,KK00011,Yogesh Kadam,7045000011,2025-02-08 08:05:24,39,voice,149,"Ratnagiri City Cell Site A, Ratnagiri"
KK-CDR-000986,KK00008,Vilas Tandel,9860000008,KK00010,Hitesh Desai,7045000010,2025-02-08 10:24:52,39,voice,547,"Nhava Sheva Port Cell Site B, Raigad (Uran / JNPT)"
KK-CDR-000987,KK00045,Kishor Sanghvi,9833000045,KK00050,Shirish Patil,9833000050,2025-02-08 16:48:00,39,voice,117,"Andheri Cell Site A, Mumbai Suburban"
KK-CDR-000988,KK00082,Kishor Gaikwad,8976000082,KK00189,Dattatray Jadhav,9833000189,2025-02-09 13:01:44,40,voice,88,"Kapurbawdi Cell Site B, Thane"
KK-CDR-000989,KK00071,Arif Salvi,9833000071,KK00073,Mangesh Naik,9323000073,2025-02-09 22:04:00,40,voice,256,"Rabodi Cell Site B, Thane"
KK-CDR-000990,KK00016,Anil Tandel,9167000016,KK00032,Dattatray Mehta,9860000032,2025-02-09 15:35:19,40,voice,206,"Dapoli Cell Site A, Ratnagiri"
KK-CDR-000991,KK00041,Dnyaneshwar Parab,9930000041,KK00179,Dattatray Zaveri,9833000179,2025-02-09 20:36:59,40,voice,392,"Sakinaka Cell Site A, Mumbai Suburban"
KK-CDR-000992,KK00023,Prakash Deshmukh,8655000023,KK00024,Nilesh Parekh,9422000024,2025-02-09 23:34:29,40,voice,51,"Dapoli Cell Site A, Ratnagiri"
KK-CDR-000993,KK00030,Vilas Khatib,8655000030,KK00015,Balkrishna Shinde,7045000015,2025-02-09 19:03:10,40,voice,584,"Harnai Coastal Cell Site B, Ratnagiri"
KK-CDR-000994,KK00047,Santosh Thakur,9833000047,KK00065,Dnyaneshwar Bhandari,8976000065,2025-02-09 19:37:54,40,voice,510,"Bandra Cell Site A, Mumbai Suburban"
KK-CDR-000995,KK00069,Imtiaz Kadam,9323000069,KK00120,Bhavesh Soni,8976000120,2025-02-09 08:51:34,40,voice,876,"Naupada Cell Site A, Thane"
KK-CDR-000996,KK00083,Sachin Naik,9930000083,KK00072,Yogesh Momin,9833000072,2025-02-09 21:13:19,40,voice,49,"Naupada Cell Site A, Thane"
KK-CDR-000997,KK00210,Sameer More,8655000210,KK00165,Prakash Zaveri,7045000165,2025-02-09 17:23:29,40,voice,793,"Panvel Taluka Cell Site A, Raigad (Uran / JNPT)"
KK-CDR-000998,KK00040,Rajan Ansari,9930000040,KK00038,Iqbal Mehta,9820000038,2025-02-09 16:34:09,40,voice,572,"LT Marg Cell Site B, Mumbai City"
KK-CDR-000999,KK00010,Hitesh Desai,7045000010,KK00141,Kishor Doshi,9422000141,2025-02-09 06:09:25,40,voice,694,"Harnai Coastal Cell Site A, Ratnagiri"
KK-CDR-001000,KK00041,Dnyaneshwar Parab,9930000041,KK00046,Shabbir Shaikh,9820000046,2025-02-09 15:35:43,40,voice,463,"Andheri Cell Site B, Mumbai Suburban"
KK-CDR-001001,KK00066,Hanif Chavan,9833000066,KK00107,Yogesh Bhosale,9820000107,2025-02-09 20:11:04,40,voice,365,"Pydhonie Cell Site B, Mumbai City"
KK-CDR-001002,KK00012,Bhavesh Parekh,9860000012,KK00031,Anil Chavan,8655000031,2025-02-09 07:59:54,40,voice,465,"Nhava Sheva Port Cell Site B, Raigad (Uran / JNPT)"
KK-CDR-001003,KK00170,Kishor Thakur,9860000170,KK00164,Nitin Thakur,9422000164,2025-02-09 11:04:30,40,voice,390,"Panvel Taluka Cell Site B, Raigad (Uran / JNPT)"
KK-CDR-001004,KK00037,Ganesh Deshmukh,9323000037,KK00059,Salim More,9820000059,2025-02-09 06:56:23,40,voice,762,"Kurla Cell Site A, Mumbai Suburban"
KK-CDR-001005,KK00048,Sameer Doshi,9323000048,KK00040,Rajan Ansari,9930000040,2025-02-09 20:12:00,40,voice,788,"LT Marg Cell Site B, Mumbai City"
KK-CDR-001006,KK00100,Suhas Mehta,9323000100,KK00172,Nilesh Kadam,8976000172,2025-02-09 14:07:30,40,voice,469,"Sakinaka Cell Site B, Mumbai Suburban"
KK-CDR-001007,KK00095,Umesh Shaikh,9930000095,KK00085,Prakash Shaikh,9820000085,2025-02-09 08:24:31,40,voice,252,"Vashi Cell Site B, Navi Mumbai"
KK-CDR-001008,KK00065,Dnyaneshwar Bhandari,8976000065,KK00054,Kishor Sawant,9833000054,2025-02-10 07:47:21,41,voice,413,"Andheri Cell Site A, Mumbai Suburban"
KK-CDR-001009,KK00082,Kishor Gaikwad,8976000082,KK00084,Vinod Deshmukh,9833000084,2025-02-10 14:54:07,41,voice,582,"Naupada Cell Site A, Thane"
KK-CDR-001010,KK00047,Santosh Thakur,9833000047,KK00044,Ashok Sayyed,9833000044,2025-02-10 18:44:24,41,voice,191,"Andheri Cell Site A, Mumbai Suburban"
KK-CDR-001011,KK00083,Sachin Naik,9930000083,KK00212,Rafiq Kothari,8976000212,2025-02-10 22:08:19,41,voice,81,"Kapurbawdi Cell Site B, Thane"
KK-CDR-001012,KK00015,Balkrishna Shinde,7045000015,KK00035,Balkrishna Shaikh,9167000035,2025-02-10 11:44:02,41,voice,458,"Palghar Cell Site A, Palghar"
KK-CDR-001013,KK00406,Sameer Bhosale,9833000406,KK00335,Shirish Sanghvi,9930000335,2025-02-10 16:18:31,41,voice,18,"Kurla Cell Site A, Mumbai Suburban"
KK-CDR-001014,KK00019,Arif Gaikwad,9422000019,KK00010,Hitesh Desai,7045000010,2025-02-10 21:04:27,41,voice,60,"Palghar Cell Site A, Palghar"
KK-CDR-001015,KK00032,Dattatray Mehta,9860000032,KK00020,Vilas Sawant,9167000020,2025-02-10 07:21:32,41,voice,258,"Nhava Sheva Port Cell Site A, Raigad (Uran / JNPT)"
KK-CDR-001016,KK00088,Rajan Sawant,9323000088,KK00077,Anil Thakur,9833000077,2025-02-10 21:13:42,41,voice,69,"Rabodi Cell Site A, Thane"
KK-CDR-001017,KK00031,Anil Chavan,8655000031,KK00099,Salim Khatib,7045000099,2025-02-10 07:17:55,41,voice,388,"Harnai Coastal Cell Site A, Ratnagiri"
KK-CDR-001018,KK00069,Imtiaz Kadam,9323000069,KK00087,Rafiq Deshmukh,8976000087,2025-02-10 23:13:54,41,voice,310,"Wagle Estate Cell Site B, Thane"
KK-CDR-001019,KK00194,Nilesh Bhandari,9323000194,KK00162,Hanif Deshmukh,9323000162,2025-02-10 22:32:21,41,voice,747,"MRA Marg Cell Site B, Mumbai City"
KK-CDR-001020,KK00249,Ganesh Thakur,9323000249,KK00328,Rafiq Kulkarni,8976000328,2025-02-10 21:36:36,41,voice,136,"Bund Garden Cell Site B, Pune"
KK-CDR-001021,KK00025,Deepak Zaveri,8655000025,KK00027,Hanif Shinde,9422000027,2025-02-10 13:18:41,41,voice,391,"Khopoli Cell Site B, Raigad (Uran / JNPT)"
KK-CDR-001022,KK00407,Javed Mhatre,8976000407,KK00319,Bhavesh Desai,9323000319,2025-02-10 07:13:17,41,voice,802,"Koregaon Park Cell Site B, Pune"
KK-CDR-001023,KK00057,Balkrishna Parekh,8976000057,KK00063,Sameer Koli,9323000063,2025-02-10 14:04:15,41,voice,479,"MRA Marg Cell Site A, Mumbai City"
KK-CDR-001024,KK00031,Anil Chavan,8655000031,KK00032,Dattatray Mehta,9860000032,2025-02-10 16:24:28,41,voice,323,"Harnai Coastal Cell Site A, Ratnagiri"
KK-CDR-001025,KK00178,Imtiaz Ansari,9323000178,KK00148,Anil Ansari,9930000148,2025-02-10 09:26:28,41,voice,620,"Kapurbawdi Cell Site A, Thane"
KK-CDR-001026,KK00125,Mahesh Desai,9422000125,KK00193,Dnyaneshwar Bhosale,9167000193,2025-02-10 23:48:21,41,voice,697,"Vasai Cell Site B, Palghar"
KK-CDR-001027,KK00071,Arif Salvi,9833000071,KK00068,Prakash Koli,9833000068,2025-02-10 16:39:32,41,voice,819,"Vartak Nagar Cell Site A, Thane"
KK-CDR-001028,KK00028,Sameer Kulkarni,9422000028,KK00023,Prakash Deshmukh,8655000023,2025-02-10 12:14:01,41,voice,348,"Vasai Cell Site A, Palghar"
KK-CDR-001029,KK00082,Kishor Gaikwad,8976000082,KK00083,Sachin Naik,9930000083,2025-02-10 21:14:39,41,voice,93,"Vartak Nagar Cell Site A, Thane"
KK-CDR-001030,KK00058,Dattatray Patil,9833000058,KK00038,Iqbal Mehta,9820000038,2025-02-10 13:38:45,41,voice,299,"LT Marg Cell Site A, Mumbai City"
KK-CDR-001031,KK00005,Kishor Ansari,8655000005,KK00041,Dnyaneshwar Parab,9930000041,2025-02-10 06:26:06,41,voice,49,"Palghar Cell Site A, Palghar"
KK-CDR-001032,KK00005,Kishor Ansari,8655000005,KK00041,Dnyaneshwar Parab,9930000041,2025-02-10 16:23:28,41,voice,74,"Nalasopara Cell Site B, Palghar"
KK-CDR-001033,KK00095,Umesh Shaikh,9930000095,KK00029,Pravin Koli,7045000029,2025-02-10 16:47:03,41,voice,77,"Vashi Cell Site B, Navi Mumbai"
KK-CDR-001034,KK00095,Umesh Shaikh,9930000095,KK00026,Rafiq Shah,9167000026,2025-02-10 12:04:19,41,voice,66,"CBD Belapur Cell Site A, Navi Mumbai"
KK-CDR-001035,KK00095,Umesh Shaikh,9930000095,KK00077,Anil Thakur,9833000077,2025-02-10 18:40:02,41,voice,111,"CBD Belapur Cell Site B, Navi Mumbai"
KK-CDR-001036,KK00095,Umesh Shaikh,9930000095,KK00077,Anil Thakur,9833000077,2025-02-10 09:07:43,41,voice,108,"APMC Cell Site A, Navi Mumbai"
KK-CDR-001037,KK00002,Iqbal Naik,9860000002,KK00016,Anil Tandel,9167000016,2025-02-11 15:27:06,42,voice,786,"Nhava Sheva Port Cell Site B, Raigad (Uran / JNPT)"
KK-CDR-001038,KK00037,Ganesh Deshmukh,9323000037,KK00053,Pravin Bhatkar,9833000053,2025-02-11 17:58:17,42,voice,568,"Bandra Cell Site B, Mumbai Suburban"
KK-CDR-001039,KK00082,Kishor Gaikwad,8976000082,KK00076,Jitendra Shaikh,9833000076,2025-02-11 12:04:26,42,voice,68,"Kapurbawdi Cell Site B, Thane"
KK-CDR-001040,KK00048,Sameer Doshi,9323000048,KK00055,Vilas Shinde,8976000055,2025-02-11 20:19:58,42,voice,706,"MRA Marg Cell Site B, Mumbai City"
KK-CDR-001041,KK00005,Kishor Ansari,8655000005,KK00032,Dattatray Mehta,9860000032,2025-02-11 06:34:53,42,voice,28,"Nalasopara Cell Site B, Palghar"
KK-CDR-001042,KK00064,Anil Khatib,9820000064,KK00109,Yogesh Gaikwad,8976000109,2025-02-11 18:02:58,42,voice,646,"Pydhonie Cell Site B, Mumbai City"
KK-CDR-001043,KK00027,Hanif Shinde,9422000027,KK00017,Anil Tandel,7045000017,2025-02-11 21:10:27,42,voice,130,"Panvel Taluka Cell Site A, Raigad (Uran / JNPT)"
KK-CDR-001044,KK00109,Yogesh Gaikwad,8976000109,KK00136,Mangesh Shaikh,9930000136,2025-02-11 19:37:02,42,voice,681,"Pydhonie Cell Site B, Mumbai City"
KK-CDR-001045,KK00039,Ravindra Bhosale,9323000039,KK00043,Vinod Mehta,9323000043,2025-02-11 22:05:10,42,voice,651,"MRA Marg Cell Site A, Mumbai City"
KK-CDR-001046,KK00084,Vinod Deshmukh,9833000084,KK00070,Hanif Kadam,9323000070,2025-02-11 16:11:45,42,voice,559,"Vartak Nagar Cell Site B, Thane"
KK-CDR-001047,KK00067,Shirish Pawar,8976000067,KK00092,Suhas Parekh,9930000092,2025-02-11 08:54:48,42,voice,107,"Vartak Nagar Cell Site A, Thane"
KK-CDR-001048,KK00023,Prakash Deshmukh,8655000023,KK00164,Nitin Thakur,9422000164,2025-02-11 22:55:45,42,voice,338,"Ratnagiri City Cell Site A, Ratnagiri"
KK-CDR-001049,KK00011,Yogesh Kadam,7045000011,KK00026,Rafiq Shah,9167000026,2025-02-11 22:45:05,42,voice,404,"Panvel Taluka Cell Site A, Raigad (Uran / JNPT)"
KK-CDR-001050,KK00010,Hitesh Desai,7045000010,KK00022,Dnyaneshwar Salvi,8655000022,2025-02-11 19:15:33,42,voice,118,"Guhagar Cell Site B, Ratnagiri"
KK-CDR-001051,KK00116,Yogesh Rane,8655000116,KK00182,Dnyaneshwar Shinde,9422000182,2025-02-11 20:47:31,42,voice,631,"Uran Cell Site A, Raigad (Uran / JNPT)"
KK-CDR-001052,KK00010,Hitesh Desai,7045000010,KK00026,Rafiq Shah,9167000026,2025-02-11 08:22:37,42,voice,894,"Ratnagiri City Cell Site A, Ratnagiri"
KK-CDR-001053,KK00005,Kishor Ansari,8655000005,KK00041,Dnyaneshwar Parab,9930000041,2025-02-11 19:18:40,42,voice,165,"Satpati Coastal Cell Site A, Palghar"
KK-CDR-001054,KK00005,Kishor Ansari,8655000005,KK00041,Dnyaneshwar Parab,9930000041,2025-02-11 07:29:33,42,voice,87,"Nalasopara Cell Site A, Palghar"
KK-CDR-001055,KK00095,Umesh Shaikh,9930000095,KK00021,Santosh Bhandari,9422000021,2025-02-11 11:28:54,42,voice,31,"CBD Belapur Cell Site B, Navi Mumbai"
KK-CDR-001056,KK00070,Hanif Kadam,9323000070,KK00105,Pravin Desai,9323000105,2025-02-12 16:28:41,43,voice,586,"Kapurbawdi Cell Site B, Thane"
KK-CDR-001057,KK00330,Deepak Parab,9820000330,KK00264,Dnyaneshwar Parekh,9833000264,2025-02-12 21:01:01,43,voice,347,"Faraskhana Cell Site B, Pune"
KK-CDR-001058,KK00036,Fayyaz Kadam,9422000036,KK00150,Rafiq Naik,7045000150,2025-02-12 07:22:07,43,voice,499,"Palghar Cell Site A, Palghar"
KK-CDR-001059,KK00027,Hanif Shinde,9422000027,KK00018,Suhas Sanghvi,9167000018,2025-02-12 07:22:01,43,voice,668,"Uran Cell Site A, Raigad (Uran / JNPT)"
KK-CDR-001060,KK00041,Dnyaneshwar Parab,9930000041,KK00066,Hanif Chavan,9833000066,2025-02-12 14:44:12,43,voice,579,"Ghatkopar Cell Site B, Mumbai Suburban"
KK-CDR-001061,KK00033,Shirish Chavan,9422000033,KK00004,Kishor Pawar,9167000004,2025-02-12 18:27:53,43,voice,387,"Harnai Coastal Cell Site A, Ratnagiri"
KK-CDR-001062,KK00090,Arif Mhatre,9930000090,KK00086,Arif Bhosale,8976000086,2025-02-12 13:12:11,43,voice,68,"Vartak Nagar Cell Site B, Thane"
KK-CDR-001063,KK00019,Arif Gaikwad,9422000019,KK00033,Shirish Chavan,9422000033,2025-02-12 06:37:56,43,voice,652,"Palghar Cell Site B, Palghar"
KK-CDR-001064,KK00021,Santosh Bhandari,9422000021,KK00134,Vilas Mehta,9860000134,2025-02-12 20:48:57,43,voice,220,"Ratnagiri City Cell Site B, Ratnagiri"
KK-CDR-001065,KK00267,Umesh Thakur,9930000267,KK00232,Ravindra Koli,9930000232,2025-02-12 22:37:32,43,voice,502,"Andheri Cell Site B, Mumbai Suburban"
KK-CDR-001066,KK00042,Shabbir Jadhav,9930000042,KK00181,Umesh Jadhav,8976000181,2025-02-12 10:23:54,43,voice,566,"Bandra Cell Site A, Mumbai Suburban"
KK-CDR-001067,KK00012,Bhavesh Parekh,9860000012,KK00033,Shirish Chavan,9422000033,2025-02-12 18:52:58,43,voice,160,"Nhava Sheva Port Cell Site B, Raigad (Uran / JNPT)"
KK-CDR-001068,KK00001,Nilesh Khatib,8655000001,KK00196,Nitin Sayyed,9422000196,2025-02-12 15:40:03,43,voice,43,"Dapoli Cell Site A, Ratnagiri"
KK-CDR-001069,KK00013,Kishor Koli,7045000013,KK00019,Arif Gaikwad,9422000019,2025-02-12 10:09:04,43,voice,264,"Nalasopara Cell Site B, Palghar"
KK-CDR-001070,KK00173,Rajan Momin,7045000173,KK00210,Sameer More,8655000210,2025-02-12 11:29:34,43,voice,882,"Khopoli Cell Site B, Raigad (Uran / JNPT)"
KK-CDR-001071,KK00056,Mahesh Bhandari,9833000056,KK00050,Shirish Patil,9833000050,2025-02-12 09:55:03,43,voice,676,"Kurla Cell Site B, Mumbai Suburban"
KK-CDR-001072,KK00111,Deepak Tandel,9820000111,KK00168,Rajan Gaikwad,9323000168,2025-02-12 12:28:00,43,voice,227,"Bandra Cell Site A, Mumbai Suburban"
KK-CDR-001073,KK00057,Balkrishna Parekh,8976000057,KK00048,Sameer Doshi,9323000048,2025-02-12 06:10:09,43,voice,145,"Dongri Cell Site B, Mumbai City"
KK-CDR-001074,KK00085,Prakash Shaikh,9820000085,KK00080,Rajan Desai,9820000080,2025-02-12 17:53:55,43,voice,111,"Wagle Estate Cell Site B, Thane"
KK-CDR-001075,KK00012,Bhavesh Parekh,9860000012,KK00010,Hitesh Desai,7045000010,2025-02-12 22:49:06,43,voice,56,"Nhava Sheva Port Cell Site A, Raigad (Uran / JNPT)"
KK-CDR-001076,KK00005,Kishor Ansari,8655000005,KK00041,Dnyaneshwar Parab,9930000041,2025-02-12 15:08:45,43,voice,69,"Satpati Coastal Cell Site B, Palghar"
KK-CDR-001077,KK00005,Kishor Ansari,8655000005,KK00041,Dnyaneshwar Parab,9930000041,2025-02-12 13:38:33,43,voice,115,"Vasai Cell Site B, Palghar"
KK-CDR-001078,KK00095,Umesh Shaikh,9930000095,KK00081,Deepak Kadam,9833000081,2025-02-12 10:38:24,43,voice,257,"CBD Belapur Cell Site B, Navi Mumbai"
KK-CDR-001079,KK00023,Prakash Deshmukh,8655000023,KK00127,Ganesh Kadam,7045000127,2025-02-13 19:08:36,44,voice,659,"Ratnagiri City Cell Site A, Ratnagiri"
KK-CDR-001080,KK00087,Rafiq Deshmukh,8976000087,KK00078,Shirish Salvi,9833000078,2025-02-13 18:26:51,44,voice,720,"Vartak Nagar Cell Site A, Thane"
KK-CDR-001081,KK00064,Anil Khatib,9820000064,KK00100,Suhas Mehta,9323000100,2025-02-13 09:52:37,44,voice,60,"VP Road Cell Site B, Mumbai City"
KK-CDR-001082,KK00272,Sameer Ansari,8976000272,KK00393,Santosh Doshi,8976000393,2025-02-13 23:15:20,44,voice,95,"Faraskhana Cell Site B, Pune"
KK-CDR-001083,KK00022,Dnyaneshwar Salvi,8655000022,KK00028,Sameer Kulkarni,9422000028,2025-02-13 11:42:59,44,voice,888,"Guhagar Cell Site A, Ratnagiri"
KK-CDR-001084,KK00071,Arif Salvi,9833000071,KK00087,Rafiq Deshmukh,8976000087,2025-02-13 17:50:00,44,voice,515,"Wagle Estate Cell Site B, Thane"
KK-CDR-001085,KK00058,Dattatray Patil,9833000058,KK00049,Santosh Zaveri,9833000049,2025-02-13 08:32:27,44,voice,388,"MRA Marg Cell Site B, Mumbai City"
KK-CDR-001086,KK00062,Paresh Parekh,9820000062,KK00054,Kishor Sawant,9833000054,2025-02-13 11:01:26,44,voice,704,"Bandra Cell Site B, Mumbai Suburban"
KK-CDR-001087,KK00084,Vinod Deshmukh,9833000084,KK00077,Anil Thakur,9833000077,2025-02-13 15:00:38,44,voice,97,"Wagle Estate Cell Site A, Thane"
KK-CDR-001088,KK00082,Kishor Gaikwad,8976000082,KK00087,Rafiq Deshmukh,8976000087,2025-02-13 07:16:39,44,voice,522,"Vartak Nagar Cell Site B, Thane"
KK-CDR-001089,KK00013,Kishor Koli,7045000013,KK00019,Arif Gaikwad,9422000019,2025-02-13 13:54:46,44,voice,218,"Vasai Cell Site A, Palghar"
KK-CDR-001090,KK00062,Paresh Parekh,9820000062,KK00064,Anil Khatib,9820000064,2025-02-13 09:13:59,44,voice,429,"Ghatkopar Cell Site B, Mumbai Suburban"
KK-CDR-001091,KK00027,Hanif Shinde,9422000027,KK00033,Shirish Chavan,9422000033,2025-02-13 17:37:29,44,voice,677,"Nhava Sheva Port Cell Site B, Raigad (Uran / JNPT)"
KK-CDR-001092,KK00295,Sachin Momin,9833000295,KK00374,Shabbir Dalvi,9833000374,2025-02-13 18:11:06,44,voice,207,"Faraskhana Cell Site B, Pune"
KK-CDR-001093,KK00308,Shirish More,9820000308,KK00278,Hanif Dalvi,8976000278,2025-02-13 20:44:59,44,voice,300,"Faraskhana Cell Site A, Pune"
KK-CDR-001094,KK00026,Rafiq Shah,9167000026,KK00150,Rafiq Naik,7045000150,2025-02-13 11:23:23,44,voice,347,"Dapoli Cell Site A, Ratnagiri"
KK-CDR-001095,KK00067,Shirish Pawar,8976000067,KK00186,Santosh Kadam,9833000186,2025-02-13 23:28:02,44,voice,808,"Rabodi Cell Site B, Thane"
KK-CDR-001096,KK00182,Dnyaneshwar Shinde,9422000182,KK00134,Vilas Mehta,9860000134,2025-02-13 15:30:43,44,voice,309,"Nalasopara Cell Site A, Palghar"
KK-CDR-001097,KK00340,Hanif Momin,9833000340,KK00358,Jitendra Dalvi,8976000358,2025-02-13 11:32:27,44,voice,636,"Sakinaka Cell Site A, Mumbai Suburban"
KK-CDR-001098,KK00092,Suhas Parekh,9930000092,KK00074,Prakash Bhosale,9323000074,2025-02-13 13:57:30,44,voice,395,"Kapurbawdi Cell Site A, Thane"
KK-CDR-001099,KK00075,Rafiq Pawar,8976000075,KK00091,Ashok More,9833000091,2025-02-13 15:04:09,44,voice,294,"Wagle Estate Cell Site B, Thane"
KK-CDR-001100,KK00328,Rafiq Kulkarni,8976000328,KK00371,Imtiaz Kothari,9930000371,2025-02-13 16:34:29,44,voice,419,"Faraskhana Cell Site A, Pune"
KK-CDR-001101,KK00090,Arif Mhatre,9930000090,KK00186,Santosh Kadam,9833000186,2025-02-13 23:24:21,44,voice,572,"Naupada Cell Site A, Thane"
KK-CDR-001102,KK00005,Kishor Ansari,8655000005,KK00041,Dnyaneshwar Parab,9930000041,2025-02-13 14:13:12,44,voice,95,"Satpati Coastal Cell Site A, Palghar"
KK-CDR-001103,KK00005,Kishor Ansari,8655000005,KK00041,Dnyaneshwar Parab,9930000041,2025-02-13 12:04:44,44,voice,180,"Vasai Cell Site B, Palghar"
KK-CDR-001104,KK00095,Umesh Shaikh,9930000095,KK00024,Nilesh Parekh,9422000024,2025-02-13 12:07:01,44,voice,180,"CBD Belapur Cell Site B, Navi Mumbai"
KK-CDR-001105,KK00068,Prakash Koli,9833000068,KK00077,Anil Thakur,9833000077,2025-02-14 20:56:45,45,voice,40,"Rabodi Cell Site B, Thane"
KK-CDR-001106,KK00053,Pravin Bhatkar,9833000053,KK00058,Dattatray Patil,9833000058,2025-02-14 16:37:24,45,voice,173,"Ghatkopar Cell Site B, Mumbai Suburban"
KK-CDR-001107,KK00139,Sunil Bhandari,9860000139,KK00167,Sameer Parekh,9167000167,2025-02-14 19:40:15,45,voice,718,"Palghar Cell Site A, Palghar"
KK-CDR-001108,KK00209,Jitendra Kadam,7045000209,KK00182,Dnyaneshwar Shinde,9422000182,2025-02-14 12:40:33,45,voice,739,"Harnai Coastal Cell Site A, Ratnagiri"
KK-CDR-001109,KK00167,Sameer Parekh,9167000167,KK00207,Shabbir Pawar,9422000207,2025-02-14 21:22:55,45,voice,645,"Guhagar Cell Site A, Ratnagiri"
KK-CDR-001110,KK00094,Iqbal Patil,9833000094,KK00186,Santosh Kadam,9833000186,2025-02-14 14:08:31,45,voice,69,"Rabodi Cell Site A, Thane"
KK-CDR-001111,KK00353,Hanif Shah,9930000353,KK00412,Rajan Tandel,9323000412,2025-02-14 22:51:23,45,voice,855,"Wagle Estate Cell Site A, Thane"
KK-CDR-001112,KK00069,Imtiaz Kadam,9323000069,KK00082,Kishor Gaikwad,8976000082,2025-02-14 13:47:05,45,voice,22,"Kapurbawdi Cell Site A, Thane"
KK-CDR-001113,KK00063,Sameer Koli,9323000063,KK00061,Sameer Soni,9820000061,2025-02-14 21:41:17,45,voice,124,"Pydhonie Cell Site B, Mumbai City"
KK-CDR-001114,KK00021,Santosh Bhandari,9422000021,KK00007,Santosh Sanghvi,9167000007,2025-02-14 17:42:38,45,voice,445,"Harnai Coastal Cell Site B, Ratnagiri"
KK-CDR-001115,KK00287,Jitendra Bhatkar,9833000287,KK00414,Paresh Zaveri,9820000414,2025-02-14 22:46:56,45,voice,647,"Ghatkopar Cell Site B, Mumbai Suburban"
KK-CDR-001116,KK00003,Deepak Pawar,9167000003,KK00001,Nilesh Khatib,8655000001,2025-02-14 07:53:37,45,voice,646,"Harnai Coastal Cell Site B, Ratnagiri"
KK-CDR-001117,KK00004,Kishor Pawar,9167000004,KK00098,Yogesh Naik,9167000098,2025-02-14 20:15:09,45,voice,764,"Panvel Taluka Cell Site A, Raigad (Uran / JNPT)"
KK-CDR-001118,KK00007,Santosh Sanghvi,9167000007,KK00205,Mangesh Koli,7045000205,2025-02-14 15:51:07,45,voice,728,"Harnai Coastal Cell Site B, Ratnagiri"
KK-CDR-001119,KK00180,Iqbal Parab,9820000180,KK00132,Vilas Kulkarni,9930000132,2025-02-14 06:57:55,45,voice,486,"Wagle Estate Cell Site A, Thane"
KK-CDR-001120,KK00051,Pravin Kadam,8976000051,KK00111,Deepak Tandel,9820000111,2025-02-14 06:34:23,45,voice,269,"MRA Marg Cell Site B, Mumbai City"
KK-CDR-001121,KK00005,Kishor Ansari,8655000005,KK00041,Dnyaneshwar Parab,9930000041,2025-02-14 09:59:48,45,voice,40,"Vasai Cell Site A, Palghar"
KK-CDR-001122,KK00105,Pravin Desai,9323000105,KK00146,Rajan Zaveri,9323000146,2025-02-15 19:35:40,46,voice,187,"Naupada Cell Site A, Thane"
KK-CDR-001123,KK00040,Rajan Ansari,9930000040,KK00181,Umesh Jadhav,8976000181,2025-02-15 09:51:02,46,voice,721,"MRA Marg Cell Site B, Mumbai City"
KK-CDR-001124,KK00016,Anil Tandel,9167000016,KK00023,Prakash Deshmukh,8655000023,2025-02-15 07:57:10,46,voice,390,"Ratnagiri City Cell Site B, Ratnagiri"
KK-CDR-001125,KK00201,Javed Shah,9860000201,KK00112,Rakesh Gaikwad,8655000112,2025-02-15 23:18:56,46,voice,171,"Guhagar Cell Site B, Ratnagiri"
KK-CDR-001126,KK00028,Sameer Kulkarni,9422000028,KK00021,Santosh Bhandari,9422000021,2025-02-15 08:22:13,46,voice,331,"Satpati Coastal Cell Site B, Palghar"
KK-CDR-001127,KK00078,Shirish Salvi,9833000078,KK00073,Mangesh Naik,9323000073,2025-02-15 14:38:17,46,voice,590,"Wagle Estate Cell Site B, Thane"
KK-CDR-001128,KK00074,Prakash Bhosale,9323000074,KK00070,Hanif Kadam,9323000070,2025-02-15 09:48:42,46,voice,503,"Kapurbawdi Cell Site B, Thane"
KK-CDR-001129,KK00178,Imtiaz Ansari,9323000178,KK00108,Hitesh Bhandari,9930000108,2025-02-15 07:35:30,46,voice,752,"Vartak Nagar Cell Site A, Thane"
KK-CDR-001130,KK00393,Santosh Doshi,8976000393,KK00283,Jitendra Deshmukh,9833000283,2025-02-15 21:58:55,46,voice,137,"Naupada Cell Site B, Thane"
KK-CDR-001131,KK00052,Rakesh Zaveri,8976000052,KK00199,Sunil Deshmukh,9820000199,2025-02-15 21:32:29,46,voice,634,"Bandra Cell Site A, Mumbai Suburban"
KK-CDR-001132,KK00010,Hitesh Desai,7045000010,KK00193,Dnyaneshwar Bhosale,9167000193,2025-02-15 09:49:36,46,voice,352,"Harnai Coastal Cell Site A, Ratnagiri"
